Depth,Vscale,Age
1060.3766,0.290623513,114.5231136
1060.529,0.283357017,114.556032
1060.6814,0.279136896,114.5889504
1060.8338,0.273510802,114.6218688
1060.9862,0.267042387,114.6547872
1061.1386,0.267686801,114.6877056
1061.291,0.275287983,114.720624
1061.4434,0.284532664,114.7535424
1061.5958,0.290769557,114.7864608
1061.7482,0.29200509,114.8193792
1061.9006,0.287974432,114.8522976
1062.053,0.277607211,114.885216
1062.2054,0.26001452,114.9181344
1062.3578,0.239651592,114.9510528
1062.5102,0.228078229,114.9839712
1062.6626,0.235397692,115.0168896
1062.815,0.257488752,115.049808
1062.9674,0.276645891,115.0827264
1063.1198,0.282103704,115.1156448
1063.2722,0.279571298,115.1485632
1063.4246,0.27520213,115.1814816
1063.577,0.268126199,115.2144
1063.7294,0.260147827,115.2473184
1063.8818,0.255573902,115.2802368
1064.0342,0.253032113,115.3131552
1064.1866,0.248834064,115.3460736
1064.339,0.242152401,115.378992
1064.4914,0.23521916,115.4119104
1064.6438,0.231532125,115.4448288
1064.7962,0.232126363,115.4777472
1064.9486,0.235396988,115.5106656
1065.101,0.242821562,115.543584
1065.2534,0.258170744,115.5765024
1065.4058,0.280665032,115.6094208
1065.5582,0.302818817,115.6423392
1065.7106,0.315382445,115.6752576
1065.863,0.31385412,115.708176
1066.0154,0.301232507,115.7410944
1066.1678,0.284998264,115.7740128
1066.3202,0.271353592,115.8069312
1066.4726,0.266815744,115.8398496
1066.625,0.274340691,115.872768
1066.7774,0.287540897,115.9056864
1066.9298,0.298598954,115.9386048
1067.0822,0.304106214,115.9715232
1067.2346,0.305312636,116.0044416
1067.387,0.304729235,116.03736
1067.5394,0.301948394,116.0702784
1067.6918,0.295766743,116.1031968
1067.8442,0.287954751,116.1361152
1067.9966,0.277790903,116.1690336
1068.149,0.260250498,116.201952
1068.3014,0.235441721,116.2348704
1068.4538,0.210219817,116.2677888
1068.6062,0.193308203,116.3007072
1068.7586,0.188278178,116.3336256
1068.911,0.193316812,116.366544
1069.0634,0.21024956,116.3994624
1069.2158,0.235276067,116.4323808
1069.3682,0.253717365,116.4652992
1069.5206,0.260565527,116.4982176
1069.673,0.262850531,116.531136
1069.8254,0.266694237,116.5640544
1069.9778,0.274087964,116.5969728
1070.1302,0.281097112,116.6298912
1070.2826,0.282503624,116.6628096
1070.435,0.278361943,116.695728
1070.5874,0.272341395,116.7286464
1070.7398,0.267062584,116.7615648
1070.8922,0.261931646,116.7944832
1071.0446,0.258172785,116.8274016
1071.197,0.258646783,116.86032
1071.3494,0.261598578,116.8932384
1071.5018,0.26219392,116.9261568
1071.6542,0.259219863,116.9590752
1071.8066,0.255412048,116.9919936
1071.959,0.254490863,117.024912
1072.1114,0.256989257,117.0578304
1072.2638,0.255585583,117.0907488
1072.4162,0.244256762,117.1236672
1072.5686,0.230184701,117.1565856
1072.721,0.219374798,117.189504
1072.8734,0.214985363,117.2224224
1073.0258,0.214862893,117.2553408
1073.1782,0.209646736,117.2882592
1073.3306,0.197774648,117.3211776
1073.483,0.184720884,117.354096
1073.6354,0.168611832,117.3870144
1073.7878,0.150770965,117.4199328
1073.9402,0.142559405,117.4528512
1074.0926,0.144780371,117.4857696
1074.245,0.144432713,117.518688
1074.3974,0.134068213,117.5516064
1074.5498,0.119818419,117.5845248
1074.7022,0.111860571,117.6174432
1074.8546,0.113412962,117.6503616
1075.007,0.117076845,117.68328
1075.1594,0.117027304,117.7161984
1075.3118,0.117015716,117.7491168
1075.4642,0.12201771,117.7820352
1075.6166,0.129031691,117.8149536
1075.769,0.128345828,117.847872
1075.9214,0.11656663,117.8807904
1076.0738,0.103901081,117.9137088
1076.2262,0.101124463,117.9466272
1076.3786,0.107587389,117.9795456
1076.531,0.115446811,118.012464
1076.6834,0.118157327,118.0453824
1076.8358,0.115105322,118.0783008
1076.9882,0.110624546,118.1112192
1077.1406,0.107066642,118.1441376
1077.293,0.10429373,118.177056
1077.4454,0.102824306,118.2099744
1077.5978,0.101518519,118.2428928
1077.7502,0.09630825,118.2758112
1077.9026,0.084927236,118.3087296
1078.055,0.071126809,118.341648
1078.2074,0.060910511,118.3745664
1078.3598,0.055151932,118.4074848
1078.5122,0.051835777,118.4404032
1078.6646,0.049682414,118.4733216
1078.817,0.048815533,118.50624
1078.9694,0.048807136,118.5391584
1079.1218,0.046384955,118.5720768
1079.2742,0.039885998,118.6049952
1079.4266,0.033465647,118.6379136
1079.579,0.035297014,118.670832
1079.7314,0.047472051,118.7037504
1079.8838,0.061310736,118.7366688
1080.0362,0.06795074,118.7695872
1080.1886,0.065956417,118.8025056
1080.341,0.061131125,118.835424
1080.4934,0.060005161,118.8683424
1080.6458,0.061573878,118.9012608
1080.7982,0.062729352,118.9341792
1080.9506,0.064229411,118.9670976
1081.103,0.067847881,119.000016
1081.2554,0.072496329,119.0329344
1081.4078,0.075925477,119.0658528
1081.5602,0.078269968,119.0987712
1081.7126,0.080083109,119.1316896
1081.865,0.080675799,119.164608
1082.0174,0.080263236,119.1975264
1082.1698,0.080331988,119.2304448
1082.3222,0.080310126,119.2633632
1082.4746,0.077945157,119.2962816
1082.627,0.073867115,119.3292
1082.7794,0.072333748,119.3621184
1082.9318,0.074548709,119.3950368
1083.0842,0.076367479,119.4279552
1083.2366,0.074014496,119.4608736
1083.389,0.068496493,119.493792
1083.5414,0.065246393,119.5267104
1083.6938,0.066257747,119.5596288
1083.8462,0.068781286,119.5925472
1083.9986,0.070694612,119.6254656
1084.151,0.071195327,119.658384
1084.3034,0.071054092,119.6913024
1084.4558,0.071304731,119.7242208
1084.6082,0.072363491,119.7571392
1084.7606,0.074156177,119.7900576
1084.913,0.074257934,119.822976
1085.0654,0.071483521,119.8558944
1085.2178,0.069169853,119.8888128
1085.3702,0.070609674,119.9217312
1085.5226,0.074208651,119.9546496
1085.675,0.074009641,119.987568
1085.8274,0.065174568,120.0204864
1085.9798,0.051935165,120.0534048
1086.1322,0.040789121,120.0863232
1086.2846,0.037380826,120.1192416
1086.437,0.04866203,120.15216
1086.5894,0.073139687,120.1850784
1086.7418,0.102235838,120.2179968
1086.8942,0.120950224,120.2509152
1087.0466,0.110753865,120.2838336
1087.199,0.079125707,120.316752
1087.3514,0.062035045,120.3496704
1087.5038,0.075848631,120.3825888
1087.6562,0.116580329,120.4155072
1087.8086,0.168084539,120.4484256
1087.961,0.210327954,120.481344
1088.1134,0.235728484,120.5142624
1088.2658,0.248520068,120.5471808
1088.4182,0.254577819,120.5800992
1088.5706,0.259006849,120.6130176
1088.723,0.264823415,120.645936
1088.8754,0.271760057,120.6788544
1089.0278,0.275498487,120.7117728
1089.1802,0.273851634,120.7446912
1089.3326,0.269104736,120.7776096
1089.485,0.264402899,120.810528
1089.6374,0.261396331,120.8434464
1089.7898,0.263371279,120.8763648
1089.9422,0.269943562,120.9092832
1090.0946,0.276362272,120.9422016
1090.247,0.278583847,120.97512
1090.3994,0.271982501,121.0080384
1090.5518,0.261718327,121.0409568
1090.7042,0.259697732,121.0738752
1090.8566,0.265048017,121.1067936
1091.009,0.26909153,121.139712
1091.1614,0.266700382,121.1726304
1091.3138,0.259121062,121.2055488
1091.4662,0.250153245,121.2384672
1091.6186,0.242205367,121.2713856
1091.771,0.23677758,121.304304
1091.9234,0.233978865,121.3372224
1092.0758,0.233073186,121.3701408
1092.2282,0.23051493,121.4030592
1092.3806,0.221759307,121.4359776
1092.533,0.214049706,121.468896
1092.6854,0.214378692,121.5018144
1092.8378,0.222162347,121.5347328
1092.9902,0.230006357,121.5676512
1093.1426,0.23042706,121.6005696
1093.295,0.225979991,121.633488
1093.4474,0.223140696,121.6664064
1093.5998,0.221670217,121.6993248
1093.7522,0.218942319,121.7322432
1093.9046,0.218418287,121.7651616
1094.057,0.223163332,121.79808
1094.2094,0.225976519,121.8309984
1094.3618,0.221809505,121.8639168
1094.5142,0.215839858,121.8968352
1094.6666,0.214223124,121.9297536
1094.819,0.216017734,121.962672
1094.9714,0.216135606,121.9955904
1095.1238,0.214002275,122.0285088
1095.2762,0.212983815,122.0614272
1095.4286,0.212209003,122.0943456
1095.581,0.208997138,122.127264
1095.7334,0.201450939,122.1601824
1095.8858,0.191569562,122.1931008
1096.0382,0.184939387,122.2260192
1096.1906,0.184064366,122.2589376
1096.343,0.187999179,122.291856
1096.4954,0.191822125,122.3247744
1096.6478,0.189502756,122.3576928
1096.8002,0.185709789,122.3906112
1096.9526,0.186383101,122.4235296
1097.105,0.190985292,122.456448
1097.2574,0.19566583,122.4893664
1097.4098,0.197543736,122.5222848
1097.5622,0.198869555,122.5552032
1097.7146,0.202327391,122.5881216
1097.867,0.206879313,122.62104
1098.0194,0.209375689,122.6539584
1098.1718,0.209624663,122.6868768
1098.3242,0.209758884,122.7197952
1098.4766,0.210652952,122.7527136
1098.629,0.211732284,122.785632
1098.7814,0.212168187,122.8185504
1098.9338,0.211552626,122.8514688
1099.0862,0.2100076,122.8843872
1099.2386,0.208526565,122.9173056
1099.391,0.208354742,122.950224
1099.5434,0.208137435,122.9831424
1099.6958,0.205194131,123.0160608
1099.8482,0.200381084,123.0489792
1100.0006,0.198001595,123.0818976
1100.153,0.199135488,123.114816
1100.3054,0.200400601,123.1477344
1100.4578,0.199722315,123.1806528
1100.6102,0.197508644,123.2135712
1100.7626,0.195067416,123.2464896
1100.915,0.193081584,123.279408
1101.0674,0.191131923,123.3123264
1101.2198,0.189210223,123.3452448
1101.3722,0.187604232,123.3781632
1101.5246,0.186420164,123.4110816
1101.677,0.185894349,123.444
1101.8294,0.186472825,123.4769184
1101.9818,0.187253454,123.5098368
1102.1342,0.185341606,123.5427552
1102.2866,0.180312214,123.5756736
1102.439,0.177207408,123.608592
1102.5914,0.179393446,123.6415104
1102.7438,0.182950529,123.6744288
1102.8962,0.183223523,123.7073472
1103.0486,0.181568553,123.7402656
1103.201,0.181281978,123.773184
1103.3534,0.182339847,123.8061024
1103.5058,0.184720157,123.8390208
1103.6582,0.188846121,123.8719392
1103.8106,0.193591846,123.9048576
1103.963,0.19763048,123.937776
1104.1154,0.200500598,123.9706944
1104.2678,0.203114705,124.0036128
1104.4202,0.206108442,124.0365312
1104.5726,0.208267153,124.0694496
1104.725,0.206405667,124.102368
1104.8774,0.199629941,124.1352864
1105.0298,0.191943844,124.1682048
1105.1822,0.18770817,124.2011232
1105.3346,0.187809622,124.2340416
1105.487,0.189685534,124.26696
1105.6394,0.188748211,124.2998784
1105.7918,0.18519399,124.3327968
1105.9442,0.182379794,124.3657152
1106.0966,0.183123197,124.3986336
1106.249,0.18774929,124.431552
1106.4014,0.192211395,124.4644704
1106.5538,0.193465108,124.4973888
1106.7062,0.195219559,124.5303072
1106.8586,0.201626985,124.5632256
1107.011,0.210853628,124.596144
1107.1634,0.218528418,124.6290624
1107.3158,0.218190214,124.6619808
1107.4682,0.208046234,124.6948992
1107.6206,0.197254064,124.7278176
1107.773,0.190951397,124.760736
1107.9254,0.188438765,124.7936544
1108.0778,0.190153175,124.8265728
1108.2302,0.195215688,124.8594912
1108.3826,0.200858272,124.8924096
1108.535,0.204894607,124.925328
1108.6874,0.208123971,124.9582464
1108.8398,0.210610471,124.9911648
1108.9922,0.210512139,125.0240832
1109.1446,0.206009101,125.0570016
1109.297,0.198608032,125.08992
1109.4494,0.192718046,125.1228384
1109.6018,0.187455631,125.1557568
1109.7542,0.177829678,125.1886752
1109.9066,0.167932608,125.2215936
1110.059,0.166913537,125.254512
1110.2114,0.173195445,125.2874304
1110.3638,0.178388895,125.3203488
1110.5162,0.181276512,125.3532672
1110.6686,0.181806362,125.3861856
1110.821,0.182487978,125.419104
1110.9734,0.191391828,125.4520224
1111.1258,0.19820851,125.4849408
1111.2782,0.197688114,125.5178592
1111.4306,0.194037719,125.5507776
1111.583,0.1909084,125.583696
1111.7354,0.188026202,125.6166144
1111.8878,0.18694701,125.6495328
1112.0402,0.194592503,125.6824512
1112.1926,0.208793507,125.7153696
1112.345,0.213154254,125.748288
1112.4974,0.204610823,125.7812064
1112.6498,0.191720743,125.8141248
1112.8022,0.183017968,125.8470432
1112.9546,0.183405362,125.8799616
1113.107,0.183085478,125.91288
1113.2594,0.170410382,125.9457984
1113.4118,0.149042199,125.9787168
1113.5642,0.127046773,126.0116352
1113.7166,0.117126434,126.0445536
1113.869,0.12169114,126.077472
1114.0214,0.132420797,126.1103904
1114.1738,0.13909662,126.1433088
1114.3262,0.14063496,126.1762272
1114.4786,0.139268373,126.2091456
1114.631,0.134207525,126.242064
1114.7834,0.124783913,126.2749824
1114.9358,0.11588825,126.3079008
1115.0882,0.112201778,126.3408192
1115.2406,0.117008374,126.3737376
1115.393,0.132122892,126.406656
1115.5454,0.152340574,126.4395744
1115.6978,0.169314865,126.4724928
1115.8502,0.177957988,126.5054112
1116.0026,0.175011494,126.5383296
1116.155,0.16523823,126.571248
1116.3074,0.159177781,126.6041664
1116.4598,0.157608947,126.6370848
1116.6122,0.155857967,126.6700032
1116.7646,0.152997185,126.7029216
1116.917,0.150266754,126.73584
1117.0694,0.151423635,126.7687584
1117.2218,0.162758321,126.8016768
1117.3742,0.188786751,126.8345952
1117.5266,0.218756632,126.8675136
1117.679,0.231427928,126.900432
1117.8314,0.2207176,126.9333504
1117.9838,0.202367104,126.9662688
1118.1362,0.19278579,126.9991872
1118.2886,0.189063968,127.0321056
1118.441,0.182814947,127.065024
1118.5934,0.167872675,127.0979424
1118.7458,0.14431653,127.1308608
1118.8982,0.120571368,127.1637792
1119.0506,0.102580329,127.1966976
1119.203,0.092979686,127.229616
1119.3554,0.092071216,127.2625344
1119.5078,0.095614905,127.2954528
1119.6602,0.103780746,127.3283712
1119.8126,0.120679787,127.3612896
1119.965,0.140231592,127.394208
1120.1174,0.148825808,127.4271264
1120.2698,0.147980413,127.4600448
1120.4222,0.14495759,127.4929632
1120.5746,0.148393,127.5258816
1120.727,0.163570477,127.5588
1120.8794,0.18086979,127.5917184
1121.0318,0.184109099,127.6246368
1121.1842,0.174768572,127.6575552
1121.3366,0.154302902,127.6904736
1121.489,0.122448875,127.723392
1121.6414,0.092662405,127.7563104
1121.7938,0.08089775,127.7892288
1121.9462,0.092958927,127.8221472
1122.0986,0.116798198,127.8550656
1122.251,0.128337126,127.887984
1122.4034,0.125721189,127.9209024
1122.5558,0.117415918,127.9538208
1122.7082,0.112379231,127.9867392
1122.8606,0.1158875,128.0196576
1123.013,0.121664681,128.052576
1123.1654,0.12352619,128.0854944
1123.3178,0.124717013,128.1184128
1123.4702,0.129418311,128.1513312
1123.6226,0.13301323,128.1842496
1123.775,0.12803976,128.217168
1123.9274,0.119010227,128.2500864
1124.0798,0.11307905,128.2830048
1124.2322,0.11123823,128.3159232
1124.3846,0.113105909,128.3488416
1124.537,0.118437147,128.38176
1124.6894,0.125373109,128.4146784
1124.8418,0.129084985,128.4475968
1124.9942,0.127745701,128.4805152
1125.1466,0.127137928,128.5134336
1125.299,0.130961671,128.546352
1125.4514,0.137153151,128.5792704
1125.6038,0.142270977,128.6121888
1125.7562,0.144148483,128.6451072
1125.9086,0.143951983,128.6780256
1126.061,0.143998616,128.710944
1126.2134,0.145440055,128.7438624
1126.3658,0.147621121,128.7767808
1126.5182,0.148629518,128.8096992
1126.6706,0.148335671,128.8426176
1126.823,0.148312824,128.875536
1126.9754,0.14999179,128.9084544
1127.1278,0.155601862,128.9413728
1127.2802,0.165973658,128.9742912
1127.4326,0.176453379,129.0072096
1127.585,0.180972626,129.040128
1127.7374,0.178457648,129.0730464
1127.8898,0.172708334,129.1059648
1128.0422,0.167163707,129.1388832
1128.1946,0.162406488,129.1718016
1128.347,0.160623771,129.20472
1128.4994,0.163179283,129.2376384
1128.6518,0.164098473,129.2705568
1128.8042,0.155314349,129.3034752
1128.9566,0.142602355,129.3363936
1129.109,0.138850907,129.369312
1129.2614,0.147227956,129.4022304
1129.4138,0.155698834,129.4351488
1129.5662,0.151346978,129.4680672
1129.7186,0.135720602,129.5009856
1129.871,0.120162605,129.533904
1130.0234,0.115762942,129.5668224
1130.1758,0.125743098,129.5997408
1130.3282,0.140558842,129.6326592
1130.4806,0.148377706,129.6655776
1130.633,0.14814853,129.698496
1130.7854,0.145465154,129.7314144
1130.9378,0.143958974,129.7643328
1131.0902,0.13995773,129.7972512
1131.2426,0.130919871,129.8301696
1131.395,0.128586428,129.863088
1131.5474,0.135282048,129.8960064
1131.6998,0.143340597,129.9289248
1131.8522,0.152103563,129.9618432
1132.0046,0.159083953,129.9947616
1132.157,0.16368727,130.02768
1132.3094,0.167131102,130.0605984
1132.4618,0.170502451,130.0935168
1132.6142,0.175193498,130.1264352
1132.7666,0.181322113,130.1593536
1132.919,0.188117567,130.192272
1133.0714,0.194220544,130.2251904
1133.2238,0.197667355,130.2581088
1133.3762,0.198317304,130.2910272
1133.5286,0.197794211,130.3239456
1133.681,0.197943093,130.356864
1133.8334,0.199363609,130.3897824
1133.9858,0.196870962,130.4227008
1134.1382,0.187160587,130.4556192
1134.2906,0.175621473,130.4885376
1134.443,0.16894572,130.521456
1134.5954,0.168782271,130.5543744
1134.7478,0.172806104,130.5872928
1134.9002,0.177910206,130.6202112
1135.0526,0.184517065,130.6531296
1135.205,0.191970045,130.686048
1135.3574,0.196492646,130.7189664
1135.5098,0.196012151,130.7518848
1135.6622,0.192675096,130.7848032
1135.8146,0.190341113,130.8177216
1135.967,0.19123246,130.85064
1136.1194,0.193545636,130.8835584
1136.2718,0.194260843,130.9164768
1136.4242,0.19358312,130.9493952
1136.5766,0.194049354,130.9823136
1136.729,0.197654406,131.015232
1136.8814,0.204562572,131.0481504
1137.0338,0.215342403,131.0810688
1137.1862,0.229459642,131.1139872
1137.3386,0.241394337,131.1469056
1137.491,0.245287748,131.179824
1137.6434,0.238612629,131.2127424
1137.7958,0.220736178,131.2456608
1137.9482,0.193731228,131.2785792
1138.1006,0.16554458,131.3114976
1138.253,0.147145223,131.344416
1138.4054,0.143535291,131.3773344
1138.5578,0.152074899,131.4102528
1138.7102,0.163884943,131.4431712
1138.8626,0.176728085,131.4760896
1139.015,0.192159039,131.509008
1139.1674,0.207290329,131.5419264
1139.3198,0.217855199,131.5748448
1139.4722,0.225676362,131.6077632
1139.6246,0.232964322,131.6406816
1139.777,0.237816472,131.6736
1139.9294,0.236421407,131.7065184
1140.0818,0.227020056,131.7394368
1140.2342,0.212977692,131.7723552
1140.3866,0.199196711,131.8052736
1140.539,0.189710211,131.838192
1140.6914,0.184638549,131.8711104
1140.8438,0.18022622,131.9040288
1140.9962,0.173823978,131.9369472
1141.1486,0.16580038,131.9698656
1141.301,0.160036593,132.002784
1141.4534,0.160722807,132.0357024
1141.6058,0.168859093,132.0686208
1141.7582,0.178096338,132.1015392
1141.9106,0.180437639,132.1344576
1142.063,0.176818278,132.167376
1142.2154,0.173672703,132.2002944
1142.3678,0.175126598,132.2332128
1142.5202,0.177434848,132.2661312
1142.6726,0.176474913,132.2990496
1142.825,0.17496648,132.331968
1142.9774,0.176475663,132.3648864
1143.1298,0.182060871,132.3978048
1143.2822,0.188473599,132.4307232
1143.4346,0.191052943,132.4636416
1143.587,0.189886491,132.49656
1143.7394,0.190279351,132.5294784
1143.8918,0.195153011,132.5623968
1144.0442,0.199709531,132.5953152
1144.1966,0.199017335,132.6282336
1144.349,0.195480495,132.661152
1144.5014,0.19491478,132.6940704
1144.6538,0.199694682,132.7269888
1144.8062,0.205531327,132.7599072
1144.9586,0.205926016,132.7928256
1145.111,0.201838029,132.825744
1145.2634,0.197521686,132.8586624
1145.4158,0.195149304,132.8915808
1145.5682,0.193914264,132.9244992
1145.7206,0.19351364,132.9574176
1145.873,0.199066337,132.990336
1146.0254,0.212544815,133.0232544
1146.1778,0.222609955,133.0561728
1146.3302,0.227273791,133.0890912
1146.4826,0.228536628,133.1220096
1146.635,0.227888274,133.154928
1146.7874,0.22921421,133.1878464
1146.9398,0.233625742,133.2207648
1147.0922,0.236402829,133.2536832
1147.2446,0.234744059,133.2866016
1147.397,0.231616101,133.31952
1147.5494,0.231815275,133.3524384
1147.7018,0.235298632,133.3853568
1147.8542,0.236759471,133.4182752
1148.0066,0.233198963,133.4511936
1148.159,0.226231874,133.484112
1148.3114,0.219691609,133.5170304
1148.4638,0.216167038,133.5499488
1148.6162,0.215620394,133.5828672
1148.7686,0.216445709,133.6157856
1148.921,0.217518519,133.648704
1149.0734,0.220910957,133.6816224
1149.2258,0.229556731,133.7145408
1149.3782,0.236242805,133.7474592
1149.5306,0.230433182,133.7803776
1149.683,0.213124792,133.813296
1149.8354,0.189082757,133.8462144
1149.9878,0.168053693,133.8791328
1150.1402,0.156404401,133.9120512
1150.2926,0.149403509,133.9449696
1150.445,0.141766836,133.977888
1150.5974,0.137689334,134.0108064
1150.7498,0.142615515,134.0437248
1150.9022,0.148219629,134.0766432
1151.0546,0.148637025,134.1095616
1151.207,0.149444841,134.14248
1151.3594,0.152851845,134.1753984
1151.5118,0.1526184,134.2083168
1151.6642,0.143082264,134.2412352
1151.8166,0.128765593,134.2741536
1151.969,0.123229645,134.307072
1152.1214,0.130325209,134.3399904
1152.2738,0.140828998,134.3729088
1152.4262,0.144265065,134.4058272
1152.5786,0.138636274,134.4387456
1152.731,0.133657526,134.471664
1152.8834,0.135042293,134.5045824
1153.0358,0.137045718,134.5375008
1153.1882,0.132436724,134.5704192
1153.3406,0.12153508,134.6033376
1153.493,0.113442096,134.636256
1153.6454,0.112209894,134.6691744
1153.7978,0.113308672,134.7020928
1153.9502,0.113132885,134.7350112
1154.1026,0.112640801,134.7679296
1154.255,0.112769229,134.800848
1154.4074,0.112492693,134.8337664
1154.5598,0.111831437,134.8666848
1154.7122,0.112045014,134.8996032
1154.8646,0.113733949,134.9325216
1155.017,0.117011682,134.96544
1155.1694,0.120125519,134.9983584
1155.3218,0.118926626,135.0312768
1155.4742,0.113612582,135.0641952
1155.6266,0.109389365,135.0971136
1155.779,0.108038235,135.130032
1155.9314,0.107181746,135.1629504
1156.0838,0.106155755,135.1958688
1156.2362,0.107644836,135.2287872
1156.3886,0.114186765,135.2617056
1156.541,0.123081865,135.294624
1156.6934,0.128888696,135.3275424
1156.8458,0.129692313,135.3604608
1156.9982,0.127614787,135.3933792
1157.1506,0.125286693,135.4262976
1157.303,0.122856654,135.459216
1157.4554,0.11991532,135.4921344
1157.6078,0.117519059,135.5250528
1157.7602,0.117293566,135.5579712
1157.9126,0.120991673,135.5908896
1158.065,0.1274732,135.623808
1158.2174,0.132798198,135.6567264
1158.3698,0.135797729,135.6896448
1158.5222,0.139144707,135.7225632
1158.6746,0.142135652,135.7554816
1158.827,0.144398724,135.7884
1158.9794,0.145211419,135.8213184
1159.1318,0.143638127,135.8542368
1159.2842,0.14104668,135.8871552
1159.4366,0.139035256,135.9200736
1159.589,0.138401492,135.952992
1159.7414,0.138967137,135.9859104
1159.8938,0.140510591,136.0188288
1160.0462,0.142175553,136.0517472
1160.1986,0.141499027,136.0846656
1160.351,0.135018015,136.117584
1160.5034,0.117614201,136.1505024
1160.6558,0.089137388,136.1834208
1160.8082,0.062085431,136.2163392
1160.9606,0.050492224,136.2492576
1161.113,0.05462166,136.282176
1161.2654,0.065243884,136.3150944
1161.4178,0.075232882,136.3480128
1161.5702,0.083104595,136.3809312
1161.7226,0.089625765,136.4138496
1161.875,0.09525261,136.446768
1162.0274,0.102027351,136.4796864
1162.1798,0.111661772,136.5126048
1162.3322,0.120850179,136.5455232
1162.4846,0.123095072,136.5784416
1162.637,0.116749736,136.61136
1162.7894,0.109579883,136.6442784
1162.9418,0.111304802,136.6771968
1163.0942,0.125613239,136.7101152
1163.2466,0.147135699,136.7430336
1163.399,0.163026389,136.775952
1163.5514,0.164958481,136.8088704
1163.7038,0.157028594,136.8417888
1163.8562,0.149716943,136.8747072
1164.0086,0.149621238,136.9076256
1164.161,0.152321292,136.940544
1164.3134,0.149891933,136.9734624
1164.4658,0.142274354,137.0063808
1164.6182,0.138981375,137.0392992
1164.7706,0.145023645,137.0722176
1164.923,0.152271094,137.105136
1165.0754,0.154870728,137.1380544
1165.2278,0.156531726,137.1709728
1165.3802,0.160266051,137.2038912
1165.5326,0.163360372,137.2368096
1165.685,0.164892121,137.269728
1165.8374,0.168627431,137.3026464
1165.9898,0.173215313,137.3355648
1166.1422,0.171001102,137.3684832
1166.2946,0.160105956,137.4014016
1166.447,0.148205883,137.43432
1166.5994,0.144935986,137.4672384
1166.7518,0.152034154,137.5001568
1166.9042,0.164162112,137.5330752
1167.0566,0.173836316,137.5659936
1167.209,0.176755037,137.598912
1167.3614,0.176161455,137.6318304
1167.5138,0.17631707,137.6647488
1167.6662,0.176290516,137.6976672
1167.8186,0.176704018,137.7305856
1167.971,0.179256879,137.763504
1168.1234,0.18223307,137.7964224
1168.2758,0.181976613,137.8293408
1168.4282,0.176802139,137.8622592
1168.5806,0.167380146,137.8951776
1168.733,0.152598649,137.928096
1168.8854,0.127827872,137.9610144
1169.0378,0.095484366,137.9939328
1169.1902,0.07136823,138.0268512
1169.3426,0.067172269,138.0597696
1169.495,0.081089794,138.092688
1169.6474,0.102203326,138.1256064
1169.7998,0.120044756,138.1585248
1169.9522,0.132831836,138.1914432
1170.1046,0.142791513,138.2243616
1170.257,0.149573128,138.25728
1170.4094,0.151205484,138.2901984
1170.5618,0.147286646,138.3231168
1170.7142,0.139888649,138.3560352
1170.8666,0.133680397,138.3889536
1171.019,0.130870024,138.421872
1171.1714,0.130389599,138.4547904
1171.3238,0.130751824,138.4877088
1171.4762,0.132391663,138.5206272
1171.6286,0.13461148,138.5535456
1171.781,0.127538599,138.586464
1171.9334,0.101480894,138.6193824
1172.0858,0.066147756,138.6523008
1172.2382,0.04348887,138.6852192
1172.3906,0.044878281,138.7181376
1172.543,0.064737491,138.751056
1172.6954,0.092376369,138.7839744
1172.8478,0.118929441,138.8168928
1173.0002,0.139928855,138.8498112
1173.1526,0.153971077,138.8827296
1173.305,0.163045671,138.915648
1173.4574,0.171026811,138.9485664
1173.6098,0.178281814,138.9814848
1173.7622,0.180760339,139.0144032
1173.9146,0.17642455,139.0473216
1174.067,0.170857029,139.08024
1174.2194,0.170497361,139.1131584
1174.3718,0.175327039,139.1460768
1174.5242,0.180046609,139.1789952
1174.6766,0.179587413,139.2119136
1174.829,0.172961554,139.244832
1174.9814,0.162469119,139.2777504
1175.1338,0.149630175,139.3106688
1175.2862,0.13926333,139.3435872
1175.4386,0.139412259,139.3765056
1175.591,0.152370716,139.409424
1175.7434,0.174575966,139.4423424
1175.8958,0.196568835,139.4752608
1176.0482,0.207314349,139.5081792
1176.2006,0.204148624,139.5410976
1176.353,0.194721001,139.574016
1176.5054,0.183146396,139.6069344
1176.6578,0.166025873,139.6398528
1176.8102,0.147521522,139.6727712
1176.9626,0.139123971,139.7056896
1177.115,0.146782318,139.738608
1177.2674,0.165935141,139.7715264
1177.4198,0.188563932,139.8044448
1177.5722,0.206787807,139.8373632
1177.7246,0.214442706,139.8702816
1177.877,0.213942577,139.9032
1178.0294,0.210696324,139.9361184
1178.1818,0.20657484,139.9690368
1178.3342,0.203783679,140.0019552
1178.4866,0.205043982,140.0348736
1178.639,0.212257958,140.067792
1178.7914,0.221918229,140.1007104
1178.9438,0.225798879,140.1336288
1179.0962,0.219850672,140.1665472
1179.2486,0.200600596,140.1994656
1179.401,0.163710141,140.232384
1179.5534,0.113951608,140.2653024
1179.7058,0.061768033,140.2982208
1179.8582,0.02367214,140.3311392
1180.0106,0.016981516,140.3640576
1180.163,0.038333724,140.396976
1180.3154,0.072201497,140.4298944
1180.4678,0.103993784,140.4628128
1180.6202,0.124451972,140.4957312
1180.7726,0.134036335,140.5286496
1180.925,0.137031902,140.561568
1181.0774,0.132902817,140.5944864
1181.2298,0.120247519,140.6274048
